TYLER OBRIEN SHULTZ
Iteration,Time,Sensor,Type,Value
208,167,69,THC,92
209,167,0,BSA,0
209,167,1,BSA,0
209,167,6,BSA,4
209,168,7,BSA,4
209,168,8,BSA,5
209,168,9,BSA,6
209,168,14,BSA,9
209,168,15,BSA,10
209,168,24,THC,32
209,168,25,THC,33
209,168,30,THC,40
209,168,31,THC,41
209,168,32,THC,43
209,168,33,THC,44
209,168,38,THC,51
209,168,39,THC,52
209,168,44,BSA,29
209,168,48,BIOTIN,96
209,168,55,BIOTIN,111
209,168,56,BIOTIN,113
209,168,63,BIOTIN,127
209,168,69,THC,92
210,168,0,BSA,0
210,168,1,BSA,0
210,168,6,BSA,4
210,168,7,BSA,4
210,168,8,BSA,5
210,168,9,BSA,6
210,168,14,BSA,9
210,168,15,BSA,10
210,168,24,THC,32
210,169,25,THC,33
210,169,30,THC,40
210,169,31,THC,41
210,169,32,THC,43
210,169,33,THC,44
210,169,38,THC,51
210,169,39,THC,52
210,169,44,BSA,29
210,169,48,BIOTIN,97
210,169,55,BIOTIN,111
210,169,56,BIOTIN,113
210,169,63,BIOTIN,127
210,169,69,THC,93
211,169,0,BSA,0
211,169,1,BSA,0
211,169,6,BSA,4
211,169,7,BSA,4
211,169,8,BSA,5
211,169,9,BSA,6
211,169,14,BSA,9
211,169,15,BSA,10
211,169,24,THC,32
211,169,25,THC,33
211,169,30,THC,40
211,169,31,THC,41
211,170,32,THC,43
211,170,33,THC,44
211,170,38,THC,51
211,170,39,THC,52
211,170,44,BSA,29
211,170,48,BIOTIN,97
211,170,55,BIOTIN,111
211,170,56,BIOTIN,113
211,170,63,BIOTIN,128
211,170,69,THC,93
212,170,0,BSA,0
212,170,1,BSA,0
212,170,6,BSA,4
212,170,7,BSA,4
212,170,8,BSA,5
212,170,9,BSA,6
212,170,14,BSA,9
212,170,15,BSA,10
212,170,24,THC,32
212,170,25,THC,33
212,170,30,THC,40
212,170,31,THC,42
212,170,32,THC,43
212,170,33,THC,44
212,170,38,THC,51
212,170,39,THC,52
212,170,44,BSA,29
212,170,48,BIOTIN,97
212,171,55,BIOTIN,112
212,171,56,BIOTIN,114
212,171,63,BIOTIN,128
212,171,69,THC,93
213,171,0,BSA,0
213,171,1,BSA,0
213,171,6,BSA,4
213,171,7,BSA,4
213,171,8,BSA,5
213,171,9,BSA,6
213,171,14,BSA,9
213,171,15,BSA,10
213,171,24,THC,32
213,171,25,THC,33
213,171,30,THC,40
213,171,31,THC,42
213,171,32,THC,43
213,171,33,THC,44
213,171,38,THC,51
213,171,39,THC,53
213,171,44,BSA,29
213,171,48,BIOTIN,97
213,171,55,BIOTIN,112
213,171,56,BIOTIN,114
213,171,63,BIOTIN,128
213,171,69,THC,93
214,171,0,BSA,0
214,172,1,BSA,0
214,172,6,BSA,4
214,172,7,BSA,4
214,172,8,BSA,5
214,172,9,BSA,6
214,172,14,BSA,9
214,172,15,BSA,10
214,172,24,THC,32
214,172,25,THC,34
214,172,30,THC,40
214,172,31,THC,42
214,172,32,THC,43
214,172,33,THC,45
214,172,38,THC,51
214,172,39,THC,53
214,172,44,BSA,30
214,172,48,BIOTIN,98
214,172,55,BIOTIN,112
214,172,56,BIOTIN,114
214,172,63,BIOTIN,128
214,172,69,THC,94
215,172,0,BSA,0
215,172,1,BSA,0
215,172,6,BSA,4
215,172,7,BSA,4
215,172,8,BSA,5
215,172,9,BSA,6
215,172,14,BSA,9
215,172,15,BSA,10
215,173,24,THC,32
215,173,25,THC,34
215,173,30,THC,41
215,173,31,THC,42
215,173,32,THC,43
215,173,33,THC,45
215,173,38,THC,52
215,173,39,THC,53
215,173,44,BSA,30
215,173,48,BIOTIN,98
215,173,55,BIOTIN,112
215,173,56,BIOTIN,114
215,173,63,BIOTIN,129
215,173,69,THC,94
216,173,0,BSA,0
216,173,1,BSA,0
216,173,6,BSA,4
216,173,7,BSA,4
216,173,8,BSA,5
216,173,9,BSA,6
216,173,14,BSA,9
216,173,15,BSA,10
216,173,24,THC,32
216,173,25,THC,34
216,173,30,THC,41
216,173,31,THC,42
216,173,32,THC,43
216,174,33,THC,45
216,174,38,THC,52
216,174,39,THC,53
216,174,44,BSA,30
216,174,48,BIOTIN,98
216,174,55,BIOTIN,113
216,174,56,BIOTIN,115
216,174,63,BIOTIN,129
216,174,69,THC,94
217,174,0,BSA,0
217,174,1,BSA,0
217,174,6,BSA,4
217,174,7,BSA,4
217,174,8,BSA,5
217,174,9,BSA,6
217,174,14,BSA,9
217,174,15,BSA,10
217,174,24,THC,32
217,174,25,THC,34
217,174,30,THC,41
217,174,31,THC,42
217,174,32,THC,43
217,174,33,THC,45
217,174,38,THC,52
217,174,39,THC,53
217,174,44,BSA,30
217,174,48,BIOTIN,98
217,174,55,BIOTIN,113
217,175,56,BIOTIN,115
217,175,63,BIOTIN,130
217,175,69,THC,95
218,175,0,BSA,0
218,175,1,BSA,0
218,175,6,BSA,4
218,175,7,BSA,4
218,175,8,BSA,5
218,175,9,BSA,6
218,175,14,BSA,9
218,175,15,BSA,10
218,175,24,THC,33
218,175,25,THC,34
218,175,30,THC,41
218,175,31,THC,42
218,175,32,THC,44
218,175,33,THC,45
218,175,38,THC,52
218,175,39,THC,53
218,175,44,BSA,30
218,175,48,BIOTIN,99
218,175,55,BIOTIN,113
218,175,56,BIOTIN,115
218,175,63,BIOTIN,130
218,175,69,THC,95
219,175,0,BSA,0
219,175,1,BSA,0
219,176,6,BSA,4
219,176,7,BSA,4
219,176,8,BSA,5
219,176,9,BSA,6
219,176,14,BSA,9
219,176,15,BSA,10
219,176,24,THC,33
219,176,25,THC,34
219,176,30,THC,41
219,176,31,THC,42
219,176,32,THC,44
219,176,33,THC,45
219,176,38,THC,52
219,176,39,THC,53
219,176,44,BSA,30
219,176,48,BIOTIN,99
219,176,55,BIOTIN,113
219,176,56,BIOTIN,116
219,176,63,BIOTIN,130
219,176,69,THC,95
220,176,0,BSA,0
220,176,1,BSA,0
220,176,6,BSA,4
220,176,7,BSA,4
220,176,8,BSA,5
220,176,9,BSA,6
220,176,14,BSA,9
220,176,15,BSA,10
220,177,24,THC,33
220,177,25,THC,34
220,177,30,THC,41
220,177,31,THC,42
220,177,32,THC,44
220,177,33,THC,45
220,177,38,THC,52
220,177,39,THC,54
220,177,44,BSA,30
220,177,48,BIOTIN,99
220,177,55,BIOTIN,114
220,177,56,BIOTIN,116
220,177,63,BIOTIN,130
220,177,69,THC,95
221,177,0,BSA,0
221,177,1,BSA,0
221,177,6,BSA,4
221,177,7,BSA,4
221,177,8,BSA,5
221,177,9,BSA,6
221,177,14,BSA,9
221,177,15,BSA,10
221,177,24,THC,33
221,177,25,THC,34
221,177,30,THC,41
221,177,31,THC,42
221,177,32,THC,44
221,177,33,THC,45
221,178,38,THC,52
221,178,39,THC,54
221,178,44,BSA,30
221,178,48,BIOTIN,100
221,178,55,BIOTIN,114
221,178,56,BIOTIN,116
221,178,63,BIOTIN,131
221,178,69,THC,95
222,178,0,BSA,0
222,178,1,BSA,0
222,178,6,BSA,4
222,178,7,BSA,4
222,178,8,BSA,5
222,178,9,BSA,6
222,178,14,BSA,9
222,178,15,BSA,10
222,178,24,THC,33
222,178,25,THC,34
222,178,30,THC,41
222,178,31,THC,43
222,178,32,THC,44
222,178,33,THC,45
222,178,38,THC,52
222,178,39,THC,54
222,178,44,BSA,30
222,178,48,BIOTIN,100
222,178,55,BIOTIN,114
222,178,56,BIOTIN,116
222,179,63,BIOTIN,131
222,179,69,THC,96
223,179,0,BSA,0
223,179,1,BSA,0
223,179,6,BSA,4
223,179,7,BSA,4
223,179,8,BSA,5
223,179,9,BSA,6
223,179,14,BSA,9
223,179,15,BSA,10
223,179,24,THC,33
223,179,25,THC,34
223,179,30,THC,41
223,179,31,THC,43
223,179,32,THC,44
223,179,33,THC,45
223,179,38,THC,52
223,179,39,THC,54
223,179,44,BSA,30
223,179,48,BIOTIN,100
223,179,55,BIOTIN,114
223,179,56,BIOTIN,117
223,179,63,BIOTIN,131
223,179,69,THC,96
224,179,0,BSA,0
224,179,1,BSA,0
224,179,6,BSA,4
224,180,7,BSA,4
224,180,8,BSA,5
224,180,9,BSA,6
224,180,14,BSA,9
224,180,15,BSA,10
224,180,24,THC,33
224,180,25,THC,34
224,180,30,THC,41
224,180,31,THC,43
224,180,32,THC,44
224,180,33,THC,46
224,180,38,THC,53
224,180,39,THC,54
224,180,44,BSA,30
224,180,48,BIOTIN,100
224,180,55,BIOTIN,115
224,180,56,BIOTIN,117
224,180,63,BIOTIN,132
224,180,69,THC,96
225,180,0,BSA,0
225,180,1,BSA,0
225,180,6,BSA,4
225,180,7,BSA,4
225,180,8,BSA,5
225,180,9,BSA,6
225,180,14,BSA,9
225,180,15,BSA,10
225,180,24,THC,33
225,181,25,THC,35
225,181,30,THC,42
225,181,31,THC,43
225,181,32,THC,44
225,181,33,THC,46
225,181,38,THC,53
225,181,39,THC,54
225,181,44,BSA,30
225,181,48,BIOTIN,100
225,181,55,BIOTIN,115
225,181,56,BIOTIN,117
225,181,63,BIOTIN,132
225,181,69,THC,96
226,181,0,BSA,0
226,181,1,BSA,0
226,181,6,BSA,4
226,181,7,BSA,4
226,181,8,BSA,5
226,181,9,BSA,6
226,181,14,BSA,9
226,181,15,BSA,10
226,181,24,THC,33
226,181,25,THC,35
226,181,30,THC,42
226,181,31,THC,43
226,181,32,THC,44
226,181,33,THC,46
226,181,38,THC,53
226,181,39,THC,54
226,182,44,BSA,30
226,182,48,BIOTIN,101
226,182,55,BIOTIN,115
226,182,56,BIOTIN,118
226,182,63,BIOTIN,132
226,182,69,THC,96
227,182,0,BSA,0
227,182,1,BSA,0
227,182,6,BSA,4
227,182,7,BSA,4
227,182,8,BSA,5
227,182,9,BSA,6
227,182,14,BSA,9
227,182,15,BSA,10
227,182,24,THC,33
227,182,25,THC,35
227,182,30,THC,42
227,182,31,THC,43
227,182,32,THC,44
227,182,33,THC,46
227,182,38,THC,53
227,182,39,THC,54
227,182,44,BSA,30
227,182,48,BIOTIN,101
227,182,55,BIOTIN,115
227,183,56,BIOTIN,118
227,183,63,BIOTIN,133
227,183,69,THC,97
228,183,0,BSA,0
228,183,1,BSA,0
228,183,6,BSA,4
228,183,7,BSA,4
228,183,8,BSA,5
228,183,9,BSA,6
228,183,14,BSA,9
228,183,15,BSA,10
228,183,24,THC,33
228,183,25,THC,35
228,183,30,THC,42
228,183,31,THC,43
228,183,32,THC,45
228,183,33,THC,46
228,183,38,THC,53
228,183,39,THC,54
228,183,44,BSA,31
228,183,48,BIOTIN,101
228,183,55,BIOTIN,116
228,183,56,BIOTIN,118
228,183,63,BIOTIN,133
228,183,69,THC,97
229,183,0,BSA,0
229,183,1,BSA,0
229,183,6,BSA,4
229,184,7,BSA,4
229,184,8,BSA,5
229,184,9,BSA,6
229,184,14,BSA,9
229,184,15,BSA,10
229,184,24,THC,33
229,184,25,THC,35
229,184,30,THC,42
229,184,31,THC,43
229,184,32,THC,45
229,184,33,THC,46
229,184,38,THC,53
229,184,39,THC,55
229,184,44,BSA,31
229,184,48,BIOTIN,101
229,184,55,BIOTIN,116
229,184,56,BIOTIN,118
229,184,63,BIOTIN,133
229,184,69,THC,97
230,184,0,BSA,0
230,184,1,BSA,0
230,184,6,BSA,4
230,184,7,BSA,4
230,184,8,BSA,5
230,184,9,BSA,6
230,184,14,BSA,9
230,184,15,BSA,10
230,185,24,THC,34
230,185,25,THC,35
230,185,30,THC,42
230,185,31,THC,43
230,185,32,THC,45
230,185,33,THC,46
230,185,38,THC,53
230,185,39,THC,55
230,185,44,BSA,31
230,185,48,BIOTIN,102
230,185,55,BIOTIN,116
230,185,56,BIOTIN,119
230,185,63,BIOTIN,133
230,185,69,THC,97
231,185,0,BSA,0
231,185,1,BSA,0
231,185,6,BSA,4
231,185,7,BSA,4
231,185,8,BSA,5
231,185,9,BSA,6
231,185,14,BSA,9
231,185,15,BSA,10
231,185,24,THC,34
231,185,25,THC,35
231,185,30,THC,42
231,185,31,THC,43
231,185,32,THC,45
231,185,33,THC,46
231,186,38,THC,53
231,186,39,THC,55
231,186,44,BSA,31
231,186,48,BIOTIN,102
231,186,55,BIOTIN,117
231,186,56,BIOTIN,119
231,186,63,BIOTIN,134
231,186,69,THC,98
232,186,0,BSA,0
232,186,1,BSA,0
232,186,6,BSA,4
232,186,7,BSA,4
232,186,8,BSA,5
232,186,9,BSA,6
232,186,14,BSA,9
232,186,15,BSA,10
232,186,24,THC,34
232,186,25,THC,35
232,186,30,THC,42
232,186,31,THC,44
232,186,32,THC,45
232,186,33,THC,46
232,186,38,THC,53
232,186,39,THC,55
232,186,44,BSA,31
232,186,48,BIOTIN,102
232,186,55,BIOTIN,117
232,186,56,BIOTIN,119
232,187,63,BIOTIN,134
232,187,69,THC,98
233,187,0,BSA,0
233,187,1,BSA,0
233,187,6,BSA,4
233,187,7,BSA,4
233,187,8,BSA,5
233,187,9,BSA,6
233,187,14,BSA,9
233,187,15,BSA,10
233,187,24,THC,34
233,187,25,THC,35
233,187,30,THC,42
233,187,31,THC,44
233,187,32,THC,45
233,187,33,THC,47
233,187,38,THC,54
233,187,39,THC,55
233,187,44,BSA,31
233,187,48,BIOTIN,102
233,187,55,BIOTIN,117
233,187,56,BIOTIN,119
233,187,63,BIOTIN,134
233,187,69,THC,98
234,187,0,BSA,0
234,187,1,BSA,0
234,187,6,BSA,4
234,188,7,BSA,4
234,188,8,BSA,5
234,188,9,BSA,6
234,188,14,BSA,9
234,188,15,BSA,10
234,188,24,THC,34
234,188,25,THC,35
234,188,30,THC,42
234,188,31,THC,44
234,188,32,THC,45
234,188,33,THC,47
234,188,38,THC,54
234,188,39,THC,55
234,188,44,BSA,31
234,188,48,BIOTIN,102
234,188,55,BIOTIN,117
234,188,56,BIOTIN,119
234,188,63,BIOTIN,134
234,188,69,THC,98
235,188,0,BSA,0
235,188,1,BSA,0
235,188,6,BSA,4
235,188,7,BSA,4
235,188,8,BSA,5
235,188,9,BSA,6
235,188,14,BSA,9
235,188,15,BSA,10
235,188,24,THC,34
235,189,25,THC,35
235,189,30,THC,42
235,189,31,THC,44
235,189,32,THC,45
235,189,33,THC,47
235,189,38,THC,54
235,189,39,THC,55
235,189,44,BSA,31
235,189,48,BIOTIN,103
235,189,55,BIOTIN,118
235,189,56,BIOTIN,120
235,189,63,BIOTIN,135
235,189,69,THC,98
236,189,0,BSA,0
236,189,1,BSA,0
236,189,6,BSA,4
236,189,7,BSA,5
236,189,8,BSA,5
236,189,9,BSA,6
236,189,14,BSA,10
236,189,15,BSA,10
236,189,24,THC,34
236,189,25,THC,35
236,189,30,THC,42
236,189,31,THC,44
236,189,32,THC,45
236,189,33,THC,47
236,189,38,THC,54
236,190,39,THC,56
236,190,44,BSA,31
236,190,48,BIOTIN,103
236,190,55,BIOTIN,118
236,190,56,BIOTIN,120
236,190,63,BIOTIN,135
236,190,69,THC,99
237,190,0,BSA,0
237,190,1,BSA,0
237,190,6,BSA,4
237,190,7,BSA,5
237,190,8,BSA,5
237,190,9,BSA,6
237,190,14,BSA,10
237,190,15,BSA,10
237,190,24,THC,34
237,190,25,THC,35
237,190,30,THC,43
237,190,31,THC,44
237,190,32,THC,45
237,190,33,THC,47
237,190,38,THC,54
237,190,39,THC,56
237,190,44,BSA,31
237,190,48,BIOTIN,103
237,190,55,BIOTIN,118
237,190,56,BIOTIN,120
237,190,63,BIOTIN,135
237,191,69,THC,99
238,191,0,BSA,0
238,191,1,BSA,0
238,191,6,BSA,4
238,191,7,BSA,5
238,191,8,BSA,5
238,191,9,BSA,6
238,191,14,BSA,10
238,191,15,BSA,10
238,191,24,THC,34
238,191,25,THC,35
238,191,30,THC,43
238,191,31,THC,44
238,191,32,THC,46
238,191,33,THC,47
238,191,38,THC,54
238,191,39,THC,56
238,191,44,BSA,31
238,191,48,BIOTIN,103
238,191,55,BIOTIN,118
238,191,56,BIOTIN,120
238,191,63,BIOTIN,136
238,191,69,THC,99
239,191,0,BSA,0
239,191,1,BSA,0
239,191,6,BSA,4
239,191,7,BSA,5
239,191,8,BSA,5
239,192,9,BSA,6
239,192,14,BSA,10
239,192,15,BSA,10
239,192,24,THC,34
239,192,25,THC,36
239,192,30,THC,43
239,192,31,THC,44
239,192,32,THC,46
239,192,33,THC,47
239,192,38,THC,54
239,192,39,THC,56
239,192,44,BSA,31
239,192,48,BIOTIN,103
239,192,55,BIOTIN,119
239,192,56,BIOTIN,121
239,192,63,BIOTIN,136
239,192,69,THC,99
240,192,0,BSA,0
240,192,1,BSA,0
240,192,6,BSA,4
240,192,7,BSA,5
240,192,8,BSA,5
240,192,9,BSA,6
240,192,14,BSA,10
240,192,15,BSA,10
240,192,24,THC,34
240,192,25,THC,36
240,193,30,THC,43
240,193,31,THC,44
240,193,32,THC,46
240,193,33,THC,47
240,193,38,THC,54
240,193,39,THC,56
240,193,44,BSA,31
240,193,48,BIOTIN,104
240,193,55,BIOTIN,119
240,193,56,BIOTIN,121
240,193,63,BIOTIN,136
240,193,69,THC,99
241,193,0,BSA,0
241,193,1,BSA,0
241,193,6,BSA,4
241,193,7,BSA,5
241,193,8,BSA,5
241,193,9,BSA,6
241,193,14,BSA,10
241,193,15,BSA,10
241,193,24,THC,34
241,193,25,THC,36
241,193,30,THC,43
241,193,31,THC,44
241,193,32,THC,46
241,193,33,THC,47
241,193,38,THC,54
241,193,39,THC,56
241,194,44,BSA,31
241,194,48,BIOTIN,104
241,194,55,BIOTIN,119
241,194,56,BIOTIN,121
241,194,63,BIOTIN,137
241,194,69,THC,100
242,194,0,BSA,0
242,194,1,BSA,0
242,194,6,BSA,4
242,194,7,BSA,5
242,194,8,BSA,5
242,194,9,BSA,6
242,194,14,BSA,10
242,194,15,BSA,10
242,194,24,THC,34
242,194,25,THC,36
242,194,30,THC,43
242,194,31,THC,44
242,194,32,THC,46
242,194,33,THC,47
242,194,38,THC,55
242,194,39,THC,56
242,194,44,BSA,31
242,194,48,BIOTIN,104
242,194,55,BIOTIN,119
242,194,56,BIOTIN,121
242,194,63,BIOTIN,137
242,194,69,THC,100
243,195,0,BSA,0
243,195,1,BSA,0
243,195,6,BSA,4
243,195,7,BSA,5
243,195,8,BSA,5
243,195,9,BSA,6
243,195,14,BSA,10
243,195,15,BSA,10
243,195,24,THC,34
243,195,25,THC,36
243,195,30,THC,43
243,195,31,THC,45
243,195,32,THC,46
243,195,33,THC,48
243,195,38,THC,55
243,195,39,THC,56
243,195,44,BSA,32
243,195,48,BIOTIN,104
243,195,55,BIOTIN,120
243,195,56,BIOTIN,122
243,195,63,BIOTIN,137
243,195,69,THC,100
244,195,0,BSA,0
244,195,1,BSA,0
244,195,6,BSA,4
244,195,7,BSA,5
244,195,8,BSA,5
244,195,9,BSA,6
244,196,14,BSA,10
244,196,15,BSA,10
244,196,24,THC,34
244,196,25,THC,36
244,196,30,THC,43
244,196,31,THC,45
244,196,32,THC,46
244,196,33,THC,48
244,196,38,THC,55
244,196,39,THC,56
244,196,44,BSA,32
244,196,48,BIOTIN,104
244,196,55,BIOTIN,120
244,196,56,BIOTIN,122
244,196,63,BIOTIN,137
244,196,69,THC,100
245,196,0,BSA,0
245,196,1,BSA,0
245,196,6,BSA,4
245,196,7,BSA,5
245,196,8,BSA,5
245,196,9,BSA,6
245,196,14,BSA,10
245,196,15,BSA,10
245,196,24,THC,34
245,196,25,THC,36
245,196,30,THC,43
245,197,31,THC,45
245,197,32,THC,46
245,197,33,THC,48
245,197,38,THC,55
245,197,39,THC,57
245,197,44,BSA,32
245,197,48,BIOTIN,105
245,197,55,BIOTIN,120
245,197,56,BIOTIN,122
245,197,63,BIOTIN,138
245,197,69,THC,100
246,197,0,BSA,0
246,197,1,BSA,0
246,197,6,BSA,4
246,197,7,BSA,5
246,197,8,BSA,5
246,197,9,BSA,6
246,197,14,BSA,10
246,197,15,BSA,10
246,197,24,THC,35
246,197,25,THC,36
246,197,30,THC,43
246,197,31,THC,45
246,197,32,THC,46
246,197,33,THC,48
246,197,38,THC,55
246,198,39,THC,57
246,198,44,BSA,32
246,198,48,BIOTIN,105
246,198,55,BIOTIN,120
246,198,56,BIOTIN,123
246,198,63,BIOTIN,138
246,198,69,THC,101
247,198,0,BSA,0
247,198,1,BSA,0
247,198,6,BSA,4
247,198,7,BSA,5
247,198,8,BSA,5
247,198,9,BSA,6
247,198,14,BSA,10
247,198,15,BSA,10
247,198,24,THC,35
247,198,25,THC,36
247,198,30,THC,43
247,198,31,THC,45
247,198,32,THC,46
247,198,33,THC,48
247,198,38,THC,55
247,198,39,THC,57
247,198,44,BSA,32
247,198,48,BIOTIN,105
247,198,55,BIOTIN,120
247,198,56,BIOTIN,123
247,198,63,BIOTIN,138
247,199,69,THC,101
248,199,0,BSA,0
248,199,1,BSA,0
248,199,6,BSA,4
248,199,7,BSA,5
248,199,8,BSA,5
248,199,9,BSA,6
248,199,14,BSA,10
248,199,15,BSA,11
248,199,24,THC,35
248,199,25,THC,36
248,199,30,THC,44
248,199,31,THC,45
248,199,32,THC,47
248,199,33,THC,48
248,199,38,THC,55
248,199,39,THC,57
248,199,44,BSA,32
248,199,48,BIOTIN,105
248,199,55,BIOTIN,121
248,199,56,BIOTIN,123
248,199,63,BIOTIN,138
248,199,69,THC,101
249,199,0,BSA,0
249,199,1,BSA,0
249,199,6,BSA,4
249,199,7,BSA,5
249,199,8,BSA,5
249,200,9,BSA,6
249,200,14,BSA,10
249,200,15,BSA,11
249,200,24,THC,35
249,200,25,THC,36
249,200,30,THC,44
249,200,31,THC,45
249,200,32,THC,47
249,200,33,THC,48
249,200,38,THC,55
249,200,39,THC,57
249,200,44,BSA,32
249,200,48,BIOTIN,106
249,200,55,BIOTIN,121
249,200,56,BIOTIN,123
249,200,63,BIOTIN,139
249,200,69,THC,101
250,200,0,BSA,0
250,200,1,BSA,0
250,200,6,BSA,4
250,200,7,BSA,5
250,200,8,BSA,5
250,200,9,BSA,6
250,200,14,BSA,10
250,200,15,BSA,11
250,200,24,THC,35
250,200,25,THC,36
250,200,30,THC,44
250,201,31,THC,45
250,201,32,THC,47
250,201,33,THC,48
250,201,38,THC,56
250,201,39,THC,57
250,201,44,BSA,32
250,201,48,BIOTIN,106
250,201,55,BIOTIN,121
250,201,56,BIOTIN,123
250,201,63,BIOTIN,139
250,201,69,THC,101
251,201,0,BSA,0
251,201,1,BSA,0
251,201,6,BSA,4
251,201,7,BSA,5
251,201,8,BSA,5
251,201,9,BSA,6
251,201,14,BSA,10
251,201,15,BSA,11
251,201,24,THC,35
251,201,25,THC,36
251,201,30,THC,44
251,201,31,THC,45
251,201,32,THC,47
251,201,33,THC,48
251,201,38,THC,56
251,201,39,THC,57
251,202,44,BSA,32
251,202,48,BIOTIN,106
251,202,55,BIOTIN,122
251,202,56,BIOTIN,124
251,202,63,BIOTIN,139
251,202,69,THC,102
252,202,0,BSA,0
252,202,1,BSA,0
252,202,6,BSA,4
252,202,7,BSA,5
252,202,8,BSA,5
252,202,9,BSA,6
252,202,14,BSA,10
252,202,15,BSA,11
252,202,24,THC,35
252,202,25,THC,36
252,202,30,THC,44
252,202,31,THC,45
252,202,32,THC,47
252,202,33,THC,48
252,202,38,THC,56
252,202,39,THC,57
252,202,44,BSA,32
252,202,48,BIOTIN,106
252,202,55,BIOTIN,122
252,202,56,BIOTIN,124
252,202,63,BIOTIN,139
252,202,69,THC,102
253,203,0,BSA,0
253,203,1,BSA,0
253,203,6,BSA,4
253,203,7,BSA,5
253,203,8,BSA,5
253,203,9,BSA,6
253,203,14,BSA,10
253,203,15,BSA,11
253,203,24,THC,35
253,203,25,THC,37
253,203,30,THC,44
253,203,31,THC,45
253,203,32,THC,47
253,203,33,THC,48
253,203,38,THC,56
253,203,39,THC,57
253,203,44,BSA,32
253,203,48,BIOTIN,106
253,203,55,BIOTIN,122
253,203,56,BIOTIN,124
253,203,63,BIOTIN,140
253,203,69,THC,102
254,203,0,BSA,0
254,203,1,BSA,0
254,203,6,BSA,4
254,203,7,BSA,5
254,203,8,BSA,5
254,203,9,BSA,6
254,204,14,BSA,10
254,204,15,BSA,11
254,204,24,THC,35
254,204,25,THC,37
254,204,30,THC,44
254,204,31,THC,46
254,204,32,THC,47
254,204,33,THC,49
254,204,38,THC,56
254,204,39,THC,57
254,204,44,BSA,32
254,204,48,BIOTIN,107
254,204,55,BIOTIN,122
254,204,56,BIOTIN,124
254,204,63,BIOTIN,140
254,204,69,THC,102
255,204,0,BSA,0
255,204,1,BSA,0
255,204,6,BSA,4
255,204,7,BSA,5
255,204,8,BSA,5
255,204,9,BSA,6
255,204,14,BSA,10
255,204,15,BSA,11
255,204,24,THC,35
255,204,25,THC,37
255,204,30,THC,44
255,204,31,THC,46
255,205,32,THC,47
255,205,33,THC,49
255,205,38,THC,56
255,205,39,THC,58
255,205,44,BSA,32
255,205,48,BIOTIN,107
255,205,55,BIOTIN,122
255,205,56,BIOTIN,125
255,205,63,BIOTIN,140
255,205,69,THC,102
256,205,0,BSA,0
256,205,1,BSA,0
256,205,6,BSA,4
256,205,7,BSA,5
256,205,8,BSA,5
256,205,9,BSA,6
256,205,14,BSA,10
256,205,15,BSA,11
256,205,24,THC,35
256,205,25,THC,37
256,205,30,THC,44
256,205,31,THC,46
256,205,32,THC,47
256,205,33,THC,49
256,205,38,THC,56
256,205,39,THC,58
256,205,44,BSA,32
256,205,48,BIOTIN,107
256,206,55,BIOTIN,123
256,206,56,BIOTIN,125
256,206,63,BIOTIN,141
256,206,69,THC,103
257,206,0,BSA,0
257,206,1,BSA,0
257,206,6,BSA,4
257,206,7,BSA,5
257,206,8,BSA,5
257,206,9,BSA,6
257,206,14,BSA,10
257,206,15,BSA,11
257,206,24,THC,35
257,206,25,THC,37
257,206,30,THC,44
257,206,31,THC,46
257,206,32,THC,47
257,206,33,THC,49
257,206,38,THC,56
257,206,39,THC,58
257,206,44,BSA,32
257,206,48,BIOTIN,107
257,206,55,BIOTIN,123
257,206,56,BIOTIN,125
257,206,63,BIOTIN,141
257,206,69,THC,103
258,206,0,BSA,0
258,207,1,BSA,0
258,207,6,BSA,4
258,207,7,BSA,5
258,207,8,BSA,5
258,207,9,BSA,6
258,207,14,BSA,10
258,207,15,BSA,11
258,207,24,THC,35
258,207,25,THC,37
258,207,30,THC,44
258,207,31,THC,46
258,207,32,THC,47
258,207,33,THC,49
258,207,38,THC,56
258,207,39,THC,58
258,207,44,BSA,32
258,207,48,BIOTIN,107
258,207,55,BIOTIN,123
258,207,56,BIOTIN,125
258,207,63,BIOTIN,141
258,207,69,THC,103
259,207,0,BSA,0
259,207,1,BSA,0
259,207,6,BSA,4
259,207,7,BSA,5
259,207,8,BSA,5
259,207,9,BSA,6
259,207,14,BSA,10
259,208,15,BSA,11
259,208,24,THC,35
259,208,25,THC,37
259,208,30,THC,44
259,208,31,THC,46
259,208,32,THC,47
259,208,33,THC,49
259,208,38,THC,56
259,208,39,THC,58
259,208,44,BSA,32
259,208,48,BIOTIN,107
259,208,55,BIOTIN,123
259,208,56,BIOTIN,125
259,208,63,BIOTIN,141
259,208,69,THC,103
260,208,0,BSA,0
260,208,1,BSA,0
260,208,6,BSA,4
260,208,7,BSA,5
260,208,8,BSA,5
260,208,9,BSA,6
260,208,14,BSA,10
260,208,15,BSA,11
260,208,24,THC,35
260,208,25,THC,37
260,208,30,THC,44
260,208,31,THC,46
260,208,32,THC,47
260,209,33,THC,49
260,209,38,THC,57
260,209,39,THC,58
260,209,44,BSA,33
260,209,48,BIOTIN,108
260,209,55,BIOTIN,124
260,209,56,BIOTIN,126
260,209,63,BIOTIN,142
260,209,69,THC,103
261,209,0,BSA,0
261,209,1,BSA,0
261,209,6,BSA,4
261,209,7,BSA,5
261,209,8,BSA,6
